Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
node type,first,avg_ms,%,cdf%,mem KB,times called,name
ModifyGraphWithDelegate,91.353,45.6835,89.4641%,89.4641%,0,2,ModifyGraphWithDelegate/0
AllocateTensors,10.76,10.76,10.5359%,100%,24832,1,AllocateTensors/0

============================== Top by Computation Time ==============================
node type,first,avg_ms,%,cdf%,mem KB,times called,name
ModifyGraphWithDelegate,91.353,45.6835,89.4641%,89.4641%,0,2,ModifyGraphWithDelegate/0
AllocateTensors,10.76,10.76,10.5359%,100%,24832,1,AllocateTensors/0

Number of nodes executed: 2
============================== Summary by node type ==============================
node type,count,avg_ms,avg %,cdf %,mem KB,times called
ModifyGraphWithDelegate,1,91.367,89.4641%,89.4641%,0,2
AllocateTensors,1,10.76,10.5359%,100%,24832,1

Timings (microseconds): count=1 curr=102127
Memory (bytes): count=0
2 nodes observed


Operator-wise Profiling Info for Regular Benchmark Runs:
============================== Run Order ==============================
node type,first,avg_ms,%,cdf%,mem KB,times called,name
"Convolution (NHWC, F32) IGEMM",1.576,1.59303,2.68837%,2.68837%,0,1,Delegate/Convolution (NHWC	 F32) IGEMM:0
PADV2,0.094,0.10323,0.174209%,2.86258%,0,1,[ai_edge_torch._convert.to_channel_last_io.ChannelLastIOWrapper/timm.models.resnet.ResNet_wrapped/torch.nn.modules.pooling.MaxPool2d_maxpool;]:2
"Max Pooling (NHWC, F32)",0.038,0.04289,0.0723804%,2.93496%,0,1,Delegate/Max Pooling (NHWC	 F32):0
"Fully Connected (NC, F32) GEMM",0.146,0.15208,0.256648%,3.19161%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:1
"Convolution (NHWC, F32) IGEMM",1.6,1.53454,2.58966%,5.78127%,0,1,Delegate/Convolution (NHWC	 F32) IGEMM:2
"Fully Connected (NC, F32) GEMM",0.636,0.63416,1.0702%,6.85147%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:3
"Fully Connected (NC, F32) GEMM",0.636,0.63195,1.06647%,7.91794%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:4
Add (ND),0.074,0.06746,0.113844%,8.03178%,0,1,Delegate/Add (ND):5
Clamp (NC),0.061,0.05364,0.090522%,8.1223%,0,1,Delegate/Clamp (NC):6
"Fully Connected (NC, F32) GEMM",0.687,0.68105,1.14933%,9.27163%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:7
"Convolution (NHWC, F32) IGEMM",1.67,1.54327,2.6044%,11.876%,0,1,Delegate/Convolution (NHWC	 F32) IGEMM:8
"Fully Connected (NC, F32) GEMM",0.668,0.64041,1.08075%,12.9568%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:9
Add (ND),0.09,0.05579,0.0941503%,13.0509%,0,1,Delegate/Add (ND):10
Clamp (NC),0.098,0.07865,0.132728%,13.1837%,0,1,Delegate/Clamp (NC):11
"Fully Connected (NC, F32) GEMM",0.736,0.68464,1.15539%,14.339%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:12
"Convolution (NHWC, F32) IGEMM",1.709,1.54566,2.60843%,16.9475%,0,1,Delegate/Convolution (NHWC	 F32) IGEMM:13
"Fully Connected (NC, F32) GEMM",0.695,0.64069,1.08122%,18.0287%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:14
Add (ND),0.08,0.05712,0.0963947%,18.1251%,0,1,Delegate/Add (ND):15
Clamp (NC),0.105,0.07942,0.134028%,18.2591%,0,1,Delegate/Clamp (NC):16
"Fully Connected (NC, F32) GEMM",1.598,1.38074,2.33011%,20.5892%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:17
"Convolution (NHWC, F32) IGEMM",1.857,1.58651,2.67737%,23.2666%,0,1,Delegate/Convolution (NHWC	 F32) IGEMM:18
"Fully Connected (NC, F32) GEMM",0.739,0.67401,1.13745%,24.404%,0,1,Delegate/Fully Connected (NC	 F32) GEMM:19
"Convolution (NHWC, F32) IGEMM",1.351,1.36669,2.3064%,26.7104%,0,1,Delegate/Convolution (NHWC	 F32) IGEMM:20
Add (ND),0.029,0.02233,0.0376837%,26.7481%,0,1,Delegate/Add (ND):21
